player_id,player_fullname,age,birth_date,birth_place,nationality,height_cm,weight_kg,player_photo,club,league,position,minutes,rating,shots,goals,assists,passes,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_success,fouls_drawn,fouls_committed,team_logo,league_logo,goals_p90,assists_p90
428237,Mariano Troilo,22.0,2003-06-22,,Argentina,191,86,https://media.api-sports.io/football/players/428237.png,Parma,Serie A,Defender,255,6.58,1.41,3.94,3.99,6.59,7.48,2.68,6.73,1.9,9.3,9.42,7.1,9.06,9.47,0.99,https://media.api-sports.io/football/teams/523.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
435548,Mateus Henrique Vanelli Lusuardi,21.0,2004-01-08,Porto Alegre,Brazil,190,,https://media.api-sports.io/football/players/435548.png,Pisa,Serie A,Defender,199,6.6,6.88,3.94,3.99,3.22,6.13,1.92,9.9,0.75,6.61,6.03,6.63,6.97,0.84,1.56,https://media.api-sports.io/football/teams/801.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
499380,Sascha Britschgi,19.0,2006-08-27,,Switzerland,182,78,https://media.api-sports.io/football/players/499380.png,Parma,Serie A,Defender,919,6.69,6.2,3.94,9.42,0.53,7.43,7.31,3.87,1.95,4.57,3.12,5.6,4.69,7.26,7.21,https://media.api-sports.io/football/teams/523.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.19586507072905332
849,Mattia Perin,33.0,1992-11-10,Latina,Italy,188,85,https://media.api-sports.io/football/players/849.png,Juventus,Serie A,Goalkeeper,180,6.45,5.0,5.06,4.94,0.26,3.85,4.1,5.06,4.49,0.64,0.83,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/496.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
21090,Diego Carlos Santos Silva,32.0,1993-03-15,Barra Bonita,Brazil,186,79,https://media.api-sports.io/football/players/21090.png,Como,Serie A,Defender,937,6.95,2.98,3.94,3.99,8.65,3.68,5.02,7.14,3.22,3.82,4.74,1.19,1.68,2.98,3.1,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
41964,José Pedro da Silva Figueiredo Freitas,28.0,1997-06-06,Guimarães,Portugal,187,84,https://media.api-sports.io/football/players/41964.png,Cagliari,Serie A,Defender,360,6.52,1.41,3.94,3.99,7.86,1.39,2.3,9.15,3.62,5.7,3.57,1.19,1.68,8.52,3.59,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
162032,Miguel Gutiérrez Ortega,24.0,2001-07-27,Madrid,Spain,180,73,https://media.api-sports.io/football/players/162032.png,Napoli,Serie A,Defender,310,6.7,8.99,3.94,3.99,5.46,9.74,6.8,1.25,6.18,5.65,6.56,8.09,5.6,9.4,6.08,https://media.api-sports.io/football/teams/492.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
362061,Benjamin Cremaschi,20.0,2005-03-02,Miami,USA,180,72,https://media.api-sports.io/football/players/362061.png,Parma,Serie A,Midfielder,14,6.7,0.92,3.41,3.3,0.17,0.84,9.78,9.98,1.06,9.62,8.03,0.53,1.11,0.76,9.44,https://media.api-sports.io/football/teams/523.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
387128,Sebastian Otoa,21.0,2004-05-13,,Denmark,188,75,https://media.api-sports.io/football/players/387128.png,Genoa,Serie A,Defender,224,6.47,1.41,3.94,3.99,0.72,1.39,1.55,9.88,3.86,5.77,3.7,1.19,1.68,3.08,3.89,https://media.api-sports.io/football/teams/495.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
156490,Niels Patrick Nkounkou,25.0,2000-11-01,Pontoise,France,184,75,https://media.api-sports.io/football/players/156490.png,Torino,Serie A,Defender,283,6.77,5.34,3.94,9.78,1.06,9.06,8.25,1.25,9.23,5.87,6.92,8.8,9.74,4.59,9.48,https://media.api-sports.io/football/teams/503.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.31802120141342755
364600,İsak Vural,19.0,2006-05-28,Stockholm,Türkiye,175,,https://media.api-sports.io/football/players/364600.png,Pisa,Serie A,Midfielder,352,6.74,4.16,3.41,3.3,1.25,3.22,3.13,9.45,2.43,8.26,8.95,8.26,8.14,9.73,2.03,https://media.api-sports.io/football/teams/801.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
403300,Lorran Lucas Pereira de Sousa,19.0,2006-07-04,Rio de Janeiro,Brazil,182,72,https://media.api-sports.io/football/players/403300.png,Pisa,Serie A,Midfielder,50,6.83,9.1,10.0,3.3,8.44,8.7,5.22,2.18,9.88,7.8,9.43,9.78,9.95,7.8,9.44,https://media.api-sports.io/football/teams/801.png,https://media.api-sports.io/football/leagues/135.png,1.8,0.0
422156,Matteo Palma,17.0,2008-03-13,Berlin,Germany,194,,https://media.api-sports.io/football/players/422156.png,Udinese,Serie A,Defender,97,6.4,1.41,3.94,3.99,4.4,1.39,5.94,7.99,9.13,6.31,8.49,1.19,1.68,0.84,1.44,https://media.api-sports.io/football/teams/494.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
1841,Patricio Gabarrón Gil,32.0,1993-04-17,Mula,Spain,184,72,https://media.api-sports.io/football/players/1841.png,Lazio,Serie A,Defender,102,6.78,1.41,3.94,3.99,9.57,1.39,1.78,7.81,8.92,6.83,4.71,1.19,1.68,0.84,1.68,https://media.api-sports.io/football/teams/487.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
31678,Jean-Daniel Dave Lewis Akpa Akpro,33.0,1992-10-11,Toulouse,Côte d'Ivoire,180,70,https://media.api-sports.io/football/players/31678.png,Verona,Serie A,Midfielder,494,6.53,3.2,3.41,3.3,0.78,4.47,9.06,7.62,9.61,9.22,8.75,7.33,6.89,1.54,0.64,https://media.api-sports.io/football/teams/504.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
126980,Tommaso Barbieri,23.0,2002-08-26,Magenta,Italy,181,59,https://media.api-sports.io/football/players/126980.png,Cremonese,Serie A,Defender,736,6.91,5.91,3.94,8.99,0.77,7.02,9.42,6.9,5.82,8.8,7.93,8.32,7.14,8.44,1.51,https://media.api-sports.io/football/teams/520.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.12228260869565218
237249,Mikayil Ngor Faye,21.0,2004-07-14,Sédhiou,Senegal,186,81,https://media.api-sports.io/football/players/237249.png,Cremonese,Serie A,Defender,202,6.94,1.41,3.94,3.99,3.37,6.06,8.44,7.84,9.54,8.2,8.35,6.56,8.61,8.1,8.33,https://media.api-sports.io/football/teams/520.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
364415,Jesús Santiago Pérez,21.0,2004-05-25,Cartagena,Spain,192,78,https://media.api-sports.io/football/players/364415.png,Verona,Serie A,Midfielder,11,6.9,10.0,3.41,3.3,9.05,9.95,9.99,2.18,1.06,9.94,10.0,9.8,9.98,9.95,9.44,https://media.api-sports.io/football/teams/504.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
368260,Gift Emmanuel Orban,23.0,2002-07-17,Benue,Nigeria,178,73,https://media.api-sports.io/football/players/368260.png,Verona,Serie A,Attacker,893,6.62,9.49,7.89,7.01,1.46,5.31,2.38,3.3,5.78,1.8,1.77,3.44,3.71,2.76,5.61,https://media.api-sports.io/football/teams/504.png,https://media.api-sports.io/football/leagues/135.png,0.40313549832026874,0.10078387458006718
415155,Juan Martín Rodríguez Camejo,20.0,2005-05-30,San Ramón,Uruguay,190,80,https://media.api-sports.io/football/players/415155.png,Cagliari,Serie A,Defender,156,6.85,1.41,3.94,3.99,2.4,1.39,9.66,8.92,8.83,8.08,9.28,5.58,7.79,0.84,1.77,https://media.api-sports.io/football/teams/490.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
1208,Hernani Azevedo Júnior,31.0,1994-03-27,São Gonçalo do Sapucaí,Brazil,188,77,https://media.api-sports.io/football/players/1208.png,Parma,Serie A,Midfielder,69,6.65,0.92,3.41,3.3,3.57,7.14,3.23,2.18,8.15,8.55,9.16,4.84,1.11,9.63,1.16,https://media.api-sports.io/football/teams/523.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
311071,Nicolás Valentini,24.0,2001-04-06,Junín,Argentina,184,79,https://media.api-sports.io/football/players/311071.png,Verona,Serie A,Defender,451,6.75,8.77,3.94,3.99,0.62,6.92,6.49,5.99,0.75,4.21,4.64,1.19,1.68,3.03,2.86,https://media.api-sports.io/football/teams/504.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
400948,Assane Diao Diaoune,20.0,2005-09-07,Ndongane,Spain,185,80,https://media.api-sports.io/football/players/400948.png,Como,Serie A,Attacker,279,6.42,2.91,2.6,3.37,8.1,1.12,2.48,3.3,5.92,6.29,5.82,8.98,8.57,9.05,4.39,https://media.api-sports.io/football/teams/895.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
181808,Fabio Miretti,22.0,2003-08-03,Pinerolo,Italy,179,75,https://media.api-sports.io/football/players/181808.png,Juventus,Serie A,Midfielder,66,6.78,8.25,3.41,3.3,9.8,9.88,9.87,2.18,1.06,9.58,9.61,5.21,1.11,6.58,1.06,https://media.api-sports.io/football/teams/496.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
191979,Jacob Axel Per Ondrejka,23.0,2002-09-02,,Sweden,180,73,https://media.api-sports.io/football/players/191979.png,Parma,Serie A,Attacker,123,6.63,4.9,2.6,3.37,4.39,3.88,1.05,3.3,8.21,2.21,4.32,8.44,8.76,5.43,7.76,https://media.api-sports.io/football/teams/523.png,https://media.api-sports.io/football/leagues/135.png,0.0,0.0
183848,Julen Agirrezabala Astúlez,25.0,2000-12-26,San Sebastián,Spain,187,80,https://media.api-sports.io/football/players/183848.png,Athletic Club,La Liga,Goalkeeper,450,6.360000,5.0,5.06,4.94,5.13,9.62,4.1,5.06,4.49,5.45,6.03,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
184194,Álex Forés Mendoza,24.0,2001-04-12,Real,Spain,179,67,https://media.api-sports.io/football/players/184194.png,Villarreal,La Liga,Attacker,77,6.450000,8.44,2.6,3.37,4.08,1.12,1.05,3.3,2.21,0.37,1.04,5.65,8.93,0.83,6.07,https://media.api-sports.io/football/teams/533.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
313025,Hugo Rincón Lumbreras,22.0,2003-01-27,Valtierra,Spain,183,75,https://media.api-sports.io/football/players/313025.png,Athletic Club,La Liga,Defender,194,6.275000,9.11,3.94,3.99,1.23,9.25,1.18,7.99,4.54,6.31,2.84,7.88,9.38,6.32,2.88,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
6638,Facundo Tomás Garcés,26.0,1999-09-05,Santa Fe,Argentina,191,82,https://media.api-sports.io/football/players/6638.png,Alaves,La Liga,Defender,540,6.68,8.87,3.94,3.99,3.05,1.39,4.38,9.35,4.15,3.97,3.57,1.19,1.68,2.66,4.13,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
18740,Jonathan Castro Otto,31.0,1994-03-03,Vigo,Spain,175,70,https://media.api-sports.io/football/players/18740.png,Alaves,La Liga,Defender,1429,6.8,4.38,3.94,3.99,7.55,7.09,7.67,3.17,8.32,5.62,5.26,6.51,8.15,5.89,3.99,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47013,Rafael Mir Vicente,28.0,1997-06-18,Murcia,Spain,191,86,https://media.api-sports.io/football/players/47013.png,Sevilla,La Liga,Attacker,317,7.060000,8.3,9.56,3.37,4.66,1.12,3.78,8.78,7.72,2.86,2.21,2.18,2.52,7.07,2.31,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.8517350157728707,0.0
47353,Antonio Sivera Salvá,29.0,1996-08-11,Jávea,Spain,184,75,https://media.api-sports.io/football/players/47353.png,Alaves,La Liga,Goalkeeper,1447,7.04,5.0,5.06,4.94,0.9,3.85,8.21,5.06,4.49,3.72,4.49,4.17,4.23,2.24,1.54,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
162032,Miguel Gutiérrez Ortega,24.0,2001-07-27,Madrid,Spain,180,73,https://media.api-sports.io/football/players/162032.png,Girona,La Liga,Defender,0,,1.41,3.94,3.99,0.05,1.39,0.48,1.25,0.75,0.11,0.25,1.19,1.68,0.84,9.48,https://media.api-sports.io/football/teams/547.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
184420,Carlos Romero Serrano,24.0,2001-10-29,Torrent,Spain,180,73,https://media.api-sports.io/football/players/184420.png,Villarreal,La Liga,Defender,450,7.200000,6.37,9.35,9.45,1.15,7.84,8.7,6.01,4.98,7.16,6.51,9.57,9.5,4.42,3.93,https://media.api-sports.io/football/teams/533.png,https://media.api-sports.io/football/leagues/140.png,0.2,0.2
184459,Alejandro San Cristóbal Sánchez,28.0,1997-01-18,Madrid,Spain,177,72,https://media.api-sports.io/football/players/184459.png,Getafe,La Liga,Attacker,179,6.53,1.92,2.6,3.37,7.11,5.26,8.5,3.3,2.21,2.65,1.73,3.74,3.67,0.83,6.96,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
187987,Ramón Terrats Espacio,25.0,2000-10-18,Barcelona,Spain,181,71,https://media.api-sports.io/football/players/187987.png,Villarreal,La Liga,Midfielder,88,6.575000,6.99,3.41,3.3,1.81,6.14,9.36,2.18,1.06,9.78,9.71,9.14,9.73,8.48,2.03,https://media.api-sports.io/football/teams/533.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
439305,Lancinet Kourouma Kourouma,21.0,2004-03-30,Conakry,Guinea,180 cm,,https://media.api-sports.io/football/players/439305.png,Girona,La Liga,Midfielder,37,6.33,0.92,3.41,3.3,0.34,0.84,0.48,2.18,9.72,1.83,0.26,0.53,1.11,0.76,9.44,https://media.api-sports.io/football/teams/547.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
143,Carles Aleña Castillo,27.0,1998-01-05,Mataró,Spain,180,70,https://media.api-sports.io/football/players/143.png,Alaves,La Liga,Midfielder,877,6.64,6.09,3.41,9.32,6.14,7.33,4.87,6.01,2.76,4.89,4.87,3.94,4.13,7.36,3.57,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.30786773090079816
760,Mariano Díaz Mejía,32.0,1993-08-01,Barcelona,Dominican Republic,180,76,https://media.api-sports.io/football/players/760.png,Alaves,La Liga,Attacker,277,6.39,5.54,2.6,3.37,0.95,3.57,5.54,9.05,2.21,8.37,5.34,1.6,2.7,0.83,0.61,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
6085,Carlos Nahuel Benavídez Protesoni,27.0,1998-03-30,Montevideo,Uruguay,185,76,https://media.api-sports.io/football/players/6085.png,Alaves,La Liga,Midfielder,56,6.63,8.7,3.41,3.3,4.91,8.19,4.36,9.88,1.06,9.12,8.03,5.84,1.11,7.25,0.68,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
6233,Facundo Nahuel Tenaglia,29.0,1996-02-21,Saladillo,Argentina,180,73,https://media.api-sports.io/football/players/6233.png,Alaves,La Liga,Defender,1357,6.99,7.45,7.93,3.99,3.97,3.75,3.89,8.05,6.83,2.84,4.59,6.01,6.47,8.03,8.1,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.06632277081798084,0.0
47181,Antonio Martínez López,28.0,1997-06-30,Murcia,Spain,187,83,https://media.api-sports.io/football/players/47181.png,Alaves,La Liga,Attacker,928,6.77,6.67,6.05,6.94,4.52,2.59,4.18,7.01,5.71,7.89,9.32,3.2,4.42,4.93,5.78,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.1939655172413793,0.09698275862068965
47309,Ander Guevara Lajo,28.0,1997-07-07,Vitoria,Spain,180,73,https://media.api-sports.io/football/players/47309.png,Alaves,La Liga,Midfielder,365,6.64,2.36,8.91,3.3,8.26,3.11,2.03,6.44,7.82,7.78,5.01,6.11,7.21,2.52,2.93,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.24657534246575344,0.0
104821,Jon Guridi Aldalur,30.0,1995-02-28,Azpeitia,Spain,179,64,https://media.api-sports.io/football/players/104821.png,Alaves,La Liga,Midfielder,394,6.41,5.23,3.41,3.3,4.99,0.84,2.57,2.18,2.32,5.4,3.79,6.99,6.92,2.4,4.33,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
128951,Víctor Parada González,23.0,2002-04-04,Madrid,Spain,185,76,https://media.api-sports.io/football/players/128951.png,Alaves,La Liga,Defender,769,6.48,5.72,3.94,8.94,1.35,7.88,2.64,3.44,2.28,4.38,3.46,6.11,7.07,5.14,2.76,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.11703511053315994
139001,Pablo Ibáñez Lumbreras,27.0,1998-09-20,,Spain,179,74,https://media.api-sports.io/football/players/139001.png,Alaves,La Liga,Midfielder,919,6.69,7.21,7.73,3.3,6.7,3.72,5.82,7.95,6.82,9.24,9.05,9.02,8.88,9.44,1.98,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.09793253536452666,0.0
162686,Antonio Blanco Conde,25.0,2000-07-23,Montalbán,Spain,176,70,https://media.api-sports.io/football/players/162686.png,Alaves,La Liga,Midfielder,1215,6.84,4.72,3.41,6.75,9.27,3.28,7.68,7.76,9.41,6.8,6.55,3.45,6.23,4.65,1.96,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.07407407407407407
183751,Abderrahmane Rebbach,27.0,1998-08-11,Blida,Algeria,176,68,https://media.api-sports.io/football/players/183751.png,Alaves,La Liga,Attacker,680,6.65,7.24,2.6,3.37,7.31,7.99,9.32,3.3,8.84,6.43,6.46,6.87,5.61,6.77,1.33,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
187214,Carlos Vicente Robles,26.0,1999-04-23,Zaragoza,Spain,179,72,https://media.api-sports.io/football/players/187214.png,Alaves,La Liga,Midfielder,910,6.86,5.37,9.51,3.3,4.16,8.63,7.11,5.94,3.81,7.46,7.56,7.92,4.69,9.05,5.97,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.3956043956043956,0.0
266658,Calebe Gonçalves Ferreira da Silva,25.0,2000-04-30,Ribeirão Preto,Brazil,173,67,https://media.api-sports.io/football/players/266658.png,Alaves,La Liga,Midfielder,464,6.76,2.1,3.41,3.3,6.06,7.46,9.24,5.87,6.72,8.97,9.39,9.65,9.46,9.12,1.86,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
286611,Pablo Cuñat Campos,23.0,2002-04-28,Valencia,Spain,188,78,https://media.api-sports.io/football/players/286611.png,Levante,La Liga,Goalkeeper,180,7.75,5.0,5.06,4.94,3.4,3.85,4.1,5.06,4.49,8.21,9.04,4.17,4.23,2.24,5.77,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
361384,Youssef Enríquez Lekhedim,20.0,2005-10-07,Madrid,Morocco,175,68,https://media.api-sports.io/football/players/361384.png,Alaves,La Liga,Defender,684,6.6,6.27,3.94,3.99,4.16,7.81,3.05,2.84,3.77,4.86,2.43,8.68,7.43,4.76,2.16,https://media.api-sports.io/football/teams/542.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
734,Adrián de la Fuente Barquilla,26.0,1999-02-26,El Escorial,Spain,179,77,https://media.api-sports.io/football/players/734.png,Levante,La Liga,Defender,859,6.62,6.51,3.94,3.99,4.47,5.87,2.6,7.6,6.8,1.27,2.04,2.62,3.8,2.55,6.25,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
1118,Jeremy Isaiah Richard Toljan,31.0,1994-08-08,Stuttgart,Germany,182,74,https://media.api-sports.io/football/players/1118.png,Levante,La Liga,Defender,1278,6.51,4.77,8.12,9.21,1.39,8.08,7.57,4.16,5.94,2.79,2.24,4.59,1.68,5.53,5.36,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.07042253521126761,0.14084507042253522
46790,Víctor García Raja,28.0,1997-09-16,Valencia,Spain,180,79,https://media.api-sports.io/football/players/46790.png,Levante,La Liga,Midfielder,273,6.7,5.11,3.41,3.3,2.67,5.95,5.98,7.38,9.66,7.95,8.24,9.21,9.44,6.36,3.3,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
46941,Unai Elgezabal Udondo,32.0,1993-04-25,Urduliz,Spain,185,74,https://media.api-sports.io/football/players/46941.png,Levante,La Liga,Defender,933,6.56,3.7,3.94,3.99,3.87,3.7,1.51,9.69,1.71,3.05,4.04,1.19,1.68,3.56,4.76,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47225,Roger Brugué Ayguadé,29.0,1996-11-04,Báscara,Spain,173,68,https://media.api-sports.io/football/players/47225.png,Levante,La Liga,Midfielder,900,6.33,8.02,3.41,7.33,0.73,3.81,2.16,4.79,3.25,5.94,3.47,6.77,6.82,3.99,5.79,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.1
47467,José Luis Morales Nogales,38.0,1987-07-23,Madrid,Spain,180,70,https://media.api-sports.io/football/players/47467.png,Levante,La Liga,Attacker,293,6.65,6.7,7.07,3.37,7.99,7.55,7.55,3.3,8.81,2.24,5.37,8.2,9.25,1.77,7.99,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.30716723549488056,0.0
64309,Manuel Sánchez de la Peña,25.0,2000-08-24,Madrid,Spain,171,70,https://media.api-sports.io/football/players/64309.png,Levante,La Liga,Defender,1216,6.58,4.93,8.27,8.37,1.3,7.21,8.82,3.37,5.38,6.03,5.6,7.96,7.81,5.82,6.83,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.07401315789473684,0.07401315789473684
104832,Diego Varela Pampín,25.0,2000-03-15,Oleiros,Spain,173,65,https://media.api-sports.io/football/players/104832.png,Levante,La Liga,Defender,117,6.4,1.41,3.94,3.99,4.78,7.69,9.13,1.25,9.57,8.44,9.4,8.2,9.47,8.57,2.38,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
104949,Pablo Martínez Andrés,27.0,1998-02-22,Madrid,Spain,182,74,https://media.api-sports.io/football/players/104949.png,Levante,La Liga,Midfielder,525,6.87,6.36,3.41,8.31,3.59,6.85,3.47,9.58,7.11,3.45,3.03,5.7,7.41,1.91,2.98,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.17142857142857143
106727,Oriol Rey Erenas,27.0,1998-02-25,Barcelona,Spain,177,71,https://media.api-sports.io/football/players/106727.png,Levante,La Liga,Midfielder,746,6.71,4.01,3.41,3.3,5.55,1.98,5.26,6.38,5.16,0.56,1.74,1.08,2.37,3.74,4.52,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
182150,Sergio Lozano Lluch,26.0,1999-03-24,Benimuslem,Spain,175,70,https://media.api-sports.io/football/players/182150.png,Levante,La Liga,Midfielder,11,6.5,0.92,3.41,3.3,9.05,0.84,9.99,2.18,1.06,9.94,9.93,10.0,1.11,0.76,9.44,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
182770,Carlos Álvarez Rivera,22.0,2003-08-06,Sanlúcar la Mayor,Spain,167,75,https://media.api-sports.io/football/players/182770.png,Levante,La Liga,Midfielder,1044,6.81,5.27,8.42,7.14,4.08,8.31,3.18,2.18,4.03,5.53,4.21,8.09,6.36,8.68,6.22,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.17241379310344826,0.08620689655172413
192032,Iván Romero de Ávila Araque,24.0,2001-04-10,La Solana,Spain,172,72,https://media.api-sports.io/football/players/192032.png,Levante,La Liga,Attacker,901,7.02,7.31,7.86,3.37,3.44,4.69,4.73,8.2,5.02,7.01,8.06,6.8,7.62,9.08,4.59,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.3995560488346282,0.0
408320,Jorge Cabello Trujillo,21.0,2004-04-25,,Spain,180,71,https://media.api-sports.io/football/players/408320.png,Levante,La Liga,Defender,364,6.36,1.41,3.94,3.99,1.56,1.39,5.43,8.22,0.75,3.51,4.88,5.17,7.2,5.38,6.8,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
421807,Matías Agustín Moreno,22.0,2003-09-24,,Argentina,193,81,https://media.api-sports.io/football/players/421807.png,Levante,La Liga,Defender,793,6.77,3.1,3.94,3.99,3.15,4.25,1.95,7.28,8.34,1.9,1.88,3.46,3.87,2.74,5.79,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
30510,Alejandro Berenguer Remiro,30.0,1995-07-04,Pamplona,Spain,175,73,https://media.api-sports.io/football/players/30510.png,Athletic Club,La Liga,Midfielder,1116,6.79,7.65,7.26,8.22,3.45,9.12,2.76,2.18,3.3,8.31,6.58,7.68,7.92,8.58,6.58,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.08064516129032258,0.16129032258064516
47007,Íñigo Ruíz de Galarreta Etxeberria,32.0,1993-08-06,Donostia,Spain,175,69,https://media.api-sports.io/football/players/47007.png,Athletic Club,La Liga,Midfielder,989,7.07,3.18,3.41,3.3,7.85,3.96,8.44,5.67,4.62,7.9,9.07,6.82,9.0,7.87,1.1,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47273,Yuri Berchiche Izeta,35.0,1990-02-10,Zarautz,Spain,181,79,https://media.api-sports.io/football/players/47273.png,Athletic Club,La Liga,Defender,1356,6.97,6.95,3.94,3.99,6.23,6.9,4.13,2.5,5.55,4.59,6.44,4.4,5.32,8.32,7.0,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47291,Gorka Guruzeta Rodríguez,29.0,1996-09-12,San Sebastián,Spain,188,77,https://media.api-sports.io/football/players/47291.png,Athletic Club,La Liga,Attacker,950,6.35,8.52,5.34,3.37,4.59,5.0,3.81,3.3,5.65,6.63,6.43,4.25,3.47,5.99,3.2,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.09473684210526316,0.0
47299,Andoni Gorosabel Espinosa,29.0,1996-08-04,Arrasate,Spain,174,70,https://media.api-sports.io/football/players/47299.png,Athletic Club,La Liga,Defender,339,6.5,4.45,3.94,9.66,3.17,9.16,7.15,1.25,1.66,6.95,6.75,7.64,5.32,7.19,8.08,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.2654867256637168
